200105,52.14,104.99,183.22,257.35,343.74,437.54,557.01,697.53,906.26,1136.71,1394.01,1724.69,2166.93,2675.64,3911.02,5404.78,7938.33,13204.48,30454.88,486720.5
200106,54.99,107.7,194.1,272.24,363.28,476.06,593.42,738.36,936.58,1144.42,1362.48,1694.81,2139.33,2689.79,3749.42,5343.62,7753.13,12566.72,29244.25,484237.22
200107,55.36,107.25,184.22,267.42,356,453.23,598.77,743.01,938.89,1139.29,1381.32,1690.45,2186.34,2790.89,3724.16,5238.45,7522.87,12561.98,29803.99,432165.78
200108,53.78,105.64,183.83,266.45,346.4,460.57,571.38,732.44,903.25,1106.18,1358.17,1666.76,2180.7,2757.3,3672.38,5089.46,7366.77,12331.01,29243.3,407129.97
200109,42.86,84.95,145.95,224.29,301.49,384.4,488.32,642.62,766.31,959.24,1213.57,1515.83,1860.95,2473.08,3138.85,4600.62,6825.98,11248.4,25781.24,369576.28
200110,41.06,88.02,152.94,225.87,314.86,406.28,518.15,653.99,819.42,1003.18,1243.53,1555.76,1942.16,2462.81,3312.58,4592.31,6867.18,11272.03,25052.1,361727.72
200111,46.85,99.16,177.26,250.27,342.36,438.86,556.84,717.63,880.66,1097.33,1360.03,1669.39,2062.23,2708.59,3600.7,4919.75,7475.39,11986.98,27927.72,382204.16
200112,55.74,107.89,199.91,270.61,379.15,471.69,601.23,756.41,968.26,1163.79,1460.06,1741.51,2178.95,2803.76,3688.32,5318.68,7536.79,12499.61,29154.48,398104.75
200201,59.55,115.18,197.55,272.9,373.81,485.8,589.1,742.64,920.22,1130.45,1416.98,1733.87,2167.8,2816.59,3852.78,5254.72,7955.17,12453.81,27523.36,369001.78
200202,56.24,118.34,194.43,281.83,394.83,486.58,597.13,747.5,948.31,1169.45,1455.13,1783.64,2209.93,2906.23,3812.33,5185.9,7962.36,12719.14,27720.54,382593.75
200203,65.89,136.65,223.98,318.81,439.24,547.15,671.42,826.66,1030.59,1257.59,1544.31,1948.35,2371.93,3034.8,4032.87,5750.79,8309.63,13604.81,29678.12,372089.34
200204,77.48,157.03,257.9,346.24,474.35,580.1,718.46,865.08,1070.02,1317.28,1596.81,1933.6,2446.05,3043.78,4008.54,5811.58,8192,13234.39,27843.38,313469.12
200205,76.51,149.79,248.96,338.78,445.22,546.78,691.21,851.39,1036.7,1265.34,1537.5,1900.14,2408.41,3034.6,4031.52,5653.45,8215.87,12885.13,27961.77,309462.19
200206,70.27,150.8,250.91,332.61,431.74,548.47,693.4,819.23,998.15,1204.49,1444.03,1751.84,2168.97,2785.88,3710.17,5108.7,7898.44,11903.22,26234.24,288692.25
200207,66.34,125.83,198.72,271.82,352.53,448.04,552.65,690.77,840.68,1026.98,1257.59,1557.69,1925.07,2515.34,3208.77,4629.53,7047.57,10673.97,23308.09,319996.25
200208,66.16,117.47,194.77,268.07,364.17,454.96,579.42,707.2,862.33,1081.92,1295.08,1586.03,1932.8,2558.12,3276.9,4774.28,7210.71,11178.81,23422.72,299976.53
